"","index","paths"
"766",13344,"7A0,13GO0,7A0"
"767",30323,"11AHO0,4K0,3CXY0,7H0"
"768",12929,"7J0,11TV0,2A0,7J0"
"769",15111,"4M1,1V1"
"770",18878,"8J0"
"771",23448,"6L0"
"772",10208,"6A0"
"773",20807,"1BD0"
"774",5713,"7W1,1LM1,3DEJ1,2A1"
"775",24909,"6L0,4M0"
"776",17969,"11AGR1"
"777",24576,"7W0,11DEK0,3DEL0"
"778",5072,"11DEO0,8J0"
"779",17226,"7A1"
"780",16312,"7T0,13ER0,9A0"
"781",14674,"6A0"
"782",13707,"7W1,3DES0"
"783",30304,"7J0,3DEU0"
"784",18367,"7O0,3DEW0,4K0,13BI0"
"785",5920,"4M0,7W0,1ACJ0,7W0"
"786",26762,"4W1"
"787",14605,"6A0"
"788",4671,"6A0"
"789",6782,"6E1,7G1,1SY0,1AX1"
"790",17427,"6A0"
"791",15504,"4M1,7A1"
"792",21340,"8T0,4J0"
"793",22520,"7D0,2A0,12CDH0,1BX0"
"794",22258,"11ALT0,3DFM0,12DI0,7A0,7A0"
"795",19514,"4F0,7A0,4F0"
"796",2289,"1DG0,3DFO1,4K0"
"797",20509,"4F0,11ACE0,7O0"
"798",11626,"7L0,3DFT1"
"799",26200,"4J0,6A0,1BS0"
"800",10552,"7D1,1LM1"
"801",17,"11ACX0,1AS0,7W0"
"802",26581,"3DGH0"
"803",18719,"4F0,7U0,2A0,7U0"
"804",3293,"4O1,6E1"
"805",11740,"12AJS1"
"806",351,"6C0,3DGL0,11DGM0"
"807",23463,"7A1,4M1"
"808",14337,"6A0"
"809",2799,"6C0,1DT0"
"810",24137,"7U1,9A1,6E1"
"811",5221,"4K0,1FZ0"
"812",23030,"8J0,2A0,1DY0"
"813",14095,"6E1,7J1"
"814",7875,"2A0,4K0,11DGQ0,3DGR1"
"815",4326,"13IY1,4M1,7O1"
"816",2608,"8D0,4F0"
"817",11598,"8T0,1ACJ0"
"818",14854,"7O0"
"819",11537,"7X0"
"820",26357,"11BDK0,8J0"
"821",2364,"8D0,2A0"
"822",31692,"11EV1"
"823",2642,"4U1"
"824",25844,"1DT0,8C0"
"825",23538,"7O0,9A0,8T0"
"826",24298,"6A0,3DHK0"
"827",5429,"7A1,8C1"
"828",23846,"7X0,11IW0,12DHN0,2A0,4K0"
"829",19071,"4D0"
"830",1535,"7T0"
"831",5039,"8T0,11JU0"
"832",29308,"7O0,2A0,3DHR1,9A0"
"833",6009,"4K0,2A0,7H0"
"834",19458,"6C0,7H0"
"835",26944,"1AI0,7W0"
"836",31746,"4K0,2L0,1AO0,7L0"
"837",31978,"13BF0,7X0"
"838",941,"1UX0,7O0,4K0"
"839",25453,"6C0"
"840",16048,"7D0,1JL0,12Q0,4C0"
"841",31644,"4F0,11CM0,1IY0"
"842",13877,"6A0,11JU0"
"843",31471,"11P1"
"844",4133,"11DIK0,3DIL1,8D0"
"845",846,"9J1"
"846",11101,"4K0,11EV0,8C0,12EW0,13AH0"
"847",28495,"6A0"
"848",17570,"7O0,8J0"
"849",15294,"1BD0"
"850",28805,"4A0,7H0,3DIW0,13DR0,4A0"
"851",18,"8D0,7J0,9E0"
"852",2926,"4K0,7H0"
"853",2382,"7H0,13LO0"
"854",18609,"13BI1"
"855",29029,"6A0,12BN0"
"856",9036,"13ER0,11DJM0,8J0,7M0"
"857",27799,"7H0,6C0,11AOS0,12ASU0,1AG0"
"858",6332,"7G0,8C0,4X0,7G0"
"859",32,"7J0,8D0,6E0"
"860",29394,"4J1"
"861",16070,"13DJT1"
"862",20019,"6A0,7W0"
"863",15138,"12EW1"
"864",16288,"11IW0,4K0,2A0"
"865",5009,"4M1,8J1,2A1,13JR0"
"866",24854,"7G0"
"867",27181,"4K0,8C0,12ST0,2A0,7H0,1CR0"
"868",103,"8C1,7A1,2D1"
"869",31727,"7G0,2A0,8J0,1NV0"
"870",21690,"4K0,12FW0"
"871",8096,"8A0"
"872",16292,"4F0,6C0"
"873",14118,"12LR1"
"874",1172,"11DKO0,7T0,6C0"
"875",17452,"4F0,11AE0,1ACJ0,13AFR1,13JR0,7D0"
"876",9292,"2H1,6E1"
"877",12124,"4O1"
"878",32550,"6L0"
"879",31688,"13AI0,4K0,7G0"
"880",31788,"11DKU0,4F0,1AIU0,12DKV0"
"881",18044,"2D1,1DT1"
"882",28288,"7U0"
"883",7859,"2L1,4M1"
"884",9891,"4H1,6E1"
"885",28266,"2A0,4F0,7W0"
"886",29669,"11IW0,4K0,7H0"
"887",2423,"11P0,4M0,7T0"
"888",8252,"4C0"
"889",23411,"7U0,13ACF0"
"890",28309,"2A0,11DLT0,7G0,12DLU0,8T0,13CE0"
"891",1890,"2D1"
"892",25311,"7T0,3DLV0"
"893",14948,"4M1,2A1,3DLX0"
"894",31093,"7T1,3DLZ1,3DMN1"
"895",10178,"8J0"
"896",18224,"1FN1,13DMS1,7A1"
"897",1419,"4K0,1AS0,13CR0"
"898",24064,"11IW0,14AR0,2A0,8A0"
"899",2516,"7O0,3DMV0,4F0"
"900",24371,"2A0,7A0,13DG0,4F0"
"901",19,"7W1,6E1,1BX0"
"902",5501,"6L0,7G0"
"903",2350,"4K0,3DNQ1,1MU0,11BJM0,14AR0,13DW0"
"904",13633,"6A0,2A0"
"905",28733,"11AE0,7J0"
"906",11073,"4K0,7D0"
"907",180,"6L1,7K1"
"908",26443,"13GZ0,4G0,3DNT1"
"909",18448,"13AI0,7T0,4K0,4K0"
"910",16899,"6C0"
"911",15945,"8A0,4K0"
"912",22381,"2A0,4F0,13AI0"
"913",4098,"8J0"
"914",7535,"7H0"
"915",26196,"11DNZ0,12KT0,3DOP0,1ACO0"
"916",12671,"13ER1,1GM1,1GZ0"
"917",9040,"4K0,3DOS1,7A0,13EO0,7A0"
"918",2353,"13UX1,1V1,2A1"
"919",1191,"7W0,12EF0"
"920",912,"4M1,10J1,7A1"
"921",6419,"7H0,3DOW1"
"922",24437,"7A1,1EI1,13AI1"
"923",25960,"1AS0,6A0"
"924",26692,"4W1,3DPT0"
"925",24918,"7W1,6E1,13AX1"
"926",15365,"7W0,14AR0,12DI0,4M0"
"927",8301,"4K0,11EV0,3DQS0"
"928",1121,"7J0,2A0"
"929",23112,"8J0,11ADL0"
"930",24888,"2D1"
"931",19261,"13GZ1,4K1,7T1"
"932",12664,"4F0,12KT0,9A0,7O0"
"933",17370,"6C0,11CVY0"
"934",2839,"6A0"
"935",17058,"11AE1,4K1"
"936",6797,"7W1,1EH1"
"937",12193,"13DT0,3DRX0,7W0"
"938",31887,"4D0,14AR0,3DRY0,12EF0"
"939",28946,"4G1"
"940",24422,"11BCG0,4K0,12DSV0,14AR0,1ACJ0"
"941",20795,"4K0,11AE0,7T0,3DSW0"
"942",25856,"6A0,11DSY0,3DSZ0"
"943",3801,"2E1,7W1"
"944",11401,"4K0,12FW0,8J0,11DTZ0,7O0,3DUV1"
"945",2410,"7G0,2A0,1BF0"
"946",25642,"4K0,7H0"
"947",1259,"11P0,7G0,9A0"
"948",15205,"7A1,1BW1"
"949",26442,"4C0,7J0"
"950",24989,"7O0,4O0,8J0"
"951",20,"1GM0"
"952",23877,"7G0"
"953",7730,"4F0,7O0"
"954",29509,"8J0,7G0"
"955",10186,"7G0,11AJL0,3DWY0"
"956",29653,"8A0,7M0,2A0"
"957",4570,"7G0,3DXY1,11TU0,8J0"
"958",26837,"6A0,4F0"
"959",11380,"7J0,3EFG1"
"960",1436,"4M1,2A1,14AR1"
"961",32187,"4F0,8J0"
"962",15591,"6C0,13EO0,11EFJ0"
"963",4092,"7G0,2A0,4F0"
"964",13768,"2A0,14AR0,3EFN0"
"965",17526,"8C1,7W1"
"966",3375,"7H0"
"967",18835,"1UX1,4M1"
"968",5976,"11EFS1"
"969",3416,"2L1,3EFX0"
"970",1267,"2A0,4F0,3EFZ0,8J0,13CR0"
"971",7546,"12KT0,4M0,9A0,1CE0"
"972",31790,"7U0,11EGI0,4E0,1CE0"
"973",4668,"6C0"
"974",29229,"7W1,3EGJ1"
"975",12482,"13DG1,8C1,7T1"
"976",23434,"11APU0,7A0,2L0,13GZ0"
"977",12951,"7H0"
"978",22526,"7G0,2A0,7G0"
"979",14397,"4H0,3EGQ1,8A0"
"980",17170,"13QS1"
"981",24948,"6A0"
"982",11029,"4U1,3EGV1"
"983",9189,"7U0,3EGX0"
"984",5047,"1AC0,4M0"
"985",5290,"2A0,7X0"
"986",28725,"6A0,7W0"
"987",22554,"12KT1"
"988",27738,"7T1,4K1,3EHL0"
"989",13083,"3EHN0,2H1"
"990",1827,"6A0"
"991",25184,"6A0,4F0"
"992",16392,"8J0,11EHT0,4M0"
"993",13459,"7O0"
"994",21489,"7T0,12KT0,7T0"
"995",13624,"2H1,1EK1"
"996",32082,"8A0"
"997",1487,"1AC0"
"998",19067,"7D0"
"999",10816,"2E1,4F1"
"1000",4934,"4F0"
"1001",21,"4K0,11CM0,13BF0"
"1002",7796,"4H0,2A0,3CN0"
"1003",26881,"4M1,1AC1"
"1004",503,"4F0,2A0,3CN0"
"1005",3659,"4F0,2A0,3CN0"
"1006",18016,"4M1,1AC1"
"1007",5589,"4U1,1AC1"
"1008",5780,"4F0,2A0,3CN0"
"1009",9316,"4F0,2A0,3CN0"
"1010",28088,"4U1,1AC1"
"1011",20889,"4M1,1AC1"
"1012",3522,"4F0,2J0,3CN0"
"1013",32022,"4H0,2A0,3CN0"
"1014",18185,"4K0,2A0,3CN0"
"1015",18914,"4K0,2L1,1CO1"
"1016",13577,"4K0,2A0,3CN0"
"1017",6150,"4H0,2D1,1CO1"
"1018",23550,"4O1,1AC1"
"1019",6149,"4F0,2A0,3CN0"
"1020",23078,"4K0,2E0,3CN0"
"1021",18131,"4K0,2A0,3CN0"
"1022",4074,"4M1,1AC0,1CP1"
"1023",24040,"4C0,2A0,3CN0"
"1024",21270,"4O1,1AC0,1CP1"
"1025",32088,"4K0,2L1,1CO0"
"1026",7035,"4M1,1AC1"
"1027",5388,"4K0,2A0,3CN0"
"1028",2361,"4M1,1AC0,1CP1"
"1029",21984,"4M1,1AC1"
"1030",28896,"4F0,2A0,3CN1"
"1031",6022,"4F0,2A0,3CN0"
"1032",18636,"4C0,2A0,3CN0"
"1033",9065,"4U1,1AC0,1CP1"
"1034",29241,"4K0,2A0,3CN0"
"1035",30009,"4F0,2A0,3CN0"
"1036",4539,"4K0,2A0,3CN0"
"1037",21261,"4M1,1AC1"
"1038",10713,"4K0,2J0,3CN0"
"1039",2130,"4F0,2H0,3CN0"
"1040",9462,"4F0,2A0,3CN0"
"1041",20940,"4F0,2A0,3CN0"
"1042",12383,"4F0,2A0,3CN0"
"1043",18407,"4K0,2A0,3CN0"
"1044",30749,"4M1,1AC0,1CP0"
"1045",31688,"4F0,2A0,3CN0"
"1046",5555,"4C0,2A0,3CN0"
"1047",27545,"4F0,2A0,3CN0"
"1048",25107,"4K0,2E0,3CN0"
"1049",26744,"4A0,2A0,3CN0"
"1050",3184,"4K0,2A0,3CN0"
"1051",22,"4K0,2A0,3CN0"
"1052",24694,"7L0"
"1053",4701,"7T0"
"1054",1013,"7H1,6E1,4K1,14AR1,4K1"
"1055",22679,"7A1,6A0"
"1056",17441,"7A1,6C0"
"1057",1175,"7G0"
"1058",10207,"7J1,6A0"
"1059",25249,"7J1,6L0"
"1060",11357,"7A1,6D0"
"1061",25040,"7O1,6E1,4K1,14AR1,4K1"
"1062",22619,"7J1,6T0"
"1063",13324,"7L0"
"1064",22792,"7A1,6E1,4O1,14AR1,4O0,1AG0"
"1065",18513,"7J1,6A0"
"1066",12780,"7W1,6E1,4K1,14CQ1,4K1"
"1067",24739,"7W1,6E1,4O1,14AR1,4O0,1AG1,1CR1"
"1068",21219,"7J1,6E1,4K1,14CS0"
"1069",23153,"7T0"
"1070",9092,"7A1,6E1,4O1,14AR1,4O0,1AG1,1CR1"
"1071",31159,"7A1,6A0"
"1072",8869,"7T0"
"1073",13358,"7A1,6E1,4F1,14AR1,4F1"
"1074",26166,"7O1,6A0"
"1075",5594,"7W1,6E1,4O1,14AR1,4O0,1AG0"
"1076",15899,"7L0"
"1077",27679,"7A1,6E1,4F1,14AR1,4F1"
"1078",20367,"7W1,6E1,4U1,14AR1,4U1"
"1079",20151,"7A1,6E1,4O1,14AR1,4O0,1AG1,1CR0"
"1080",13238,"7G0"
"1081",3309,"7L0"
"1082",11405,"7W1,6E1,4W1,14AR1,4W1"
"1083",32243,"7T0"
"1084",9078,"7W1,6A0"
"1085",563,"7W1,6E1,4F1,14AR1,4F1"
"1086",10458,"7A1,6E1,4G0"
"1087",27234,"7O1,6A0"
"1088",27030,"7O1,6C0"
"1089",18419,"7J1,6E1,4K1,14AR1,4K1"
"1090",9517,"7O1,6E1,4K1,14AR1,4K1"
"1091",10177,"7M0"
"1092",12315,"7W1,6E1,4M1,14AR1,4M1"
"1093",223,"7G0"
"1094",16947,"7A1,6E1,4M1,14AR1,4M1"
"1095",7332,"7L0"
"1096",8476,"7A1,6C0"
"1097",2850,"7G0"
"1098",14516,"7L0"
"1099",24438,"7G0"
"1100",17651,"7J1,6E1,4M1,14AR1,4M1"
"1101",23,"7W1,6A0"
"1102",25798,"4C0,2A0,1CT0"
"1103",23527,"4K0,2A0,1CT0"
"1104",5006,"4K0,2A0,1CT0"
"1105",26385,"4M0,2A0,1CT0"
"1106",27110,"4K0,2E1,13BX0"
"1107",19227,"4K0,2A0,1CT0"
"1108",8443,"4O1,2A1"
"1109",31802,"4O1,2L0"
"1110",8140,"4M0,2E1,13BX1,3CU0"
"1111",251,"4U1,2A1"
"1112",17446,"4T0,2A0,1CT0"
"1113",26883,"4M0,2E1,13BX1,3CU0"
"1114",21236,"4K0,2A0,1CT0"
"1115",15487,"4K0,2A0,1CT0"
"1116",8709,"4M0,2E1,13BX0"
"1117",7909,"4K0,2A0,1CT0"
"1118",20380,"4J0,2A0,1CT1"
"1119",20406,"4K0,2A0,1CT0"
"1120",10129,"4J0,2A0,1CT0"
"1121",4269,"4K0,2A0,1CT0"
"1122",30971,"4K0,2E1,13BX1,3CU0"
"1123",28174,"4W1,2H1"
"1124",1296,"4A0,2A0,1CT0"
"1125",12959,"4K0,2A0,1CT0"
"1126",29453,"4F0,2A0,1CT0"
"1127",30426,"4K0,2A0,1CT0"
"1128",3473,"4M0,2A0,1CT0"
"1129",26850,"4K0,2A0,1CT0"
"1130",8819,"4D0,2H0,1CT0"
"1131",12811,"4J0,2A0,1CT0"
"1132",29911,"4F0,2J0,1CT0"
"1133",28284,"4K0,2A0,1CT0"
"1134",22415,"4H1,2A1"
"1135",566,"4K0,2A0,1CT0"
"1136",18608,"4K0,2A0,1CT0"
"1137",25975,"4K0,2A0,1CT0"
"1138",26946,"4F0,2A0,1CT0"
"1139",18617,"4G0,2A0,1CT0"
"1140",15953,"4M0,2A0,1CT0"
"1141",30849,"4J0,2A0,1CT0"
"1142",19689,"4K0,2E1,13BX0"
"1143",9150,"4K0,2A0,1CT0"
"1144",4643,"4D0,2A0,1CT0"
"1145",3122,"4F0,2A0,1CT0"
"1146",29141,"4F0,2A0,1CT0"
"1147",14847,"4M0,2A0,1CT0"
"1148",9874,"4O1,2E1"
"1149",6278,"4K0,2E1,13BX1,3CU1"
"1150",4432,"4K0,2A0,1CT0"
"1151",24,"4K0,2A0,1CT0"
"1152",5715,"5CV0,11CW0,3CX0"
"1153",4587,"5CV0,11CW0,3CX0"
"1154",4348,"5CV0,11CW0,3CX0"
"1155",16882,"5CV0,11CW0,3CX0"
"1156",26720,"5CV0,11CW0,3CX0"
"1157",28265,"5CV1,7W1,2L1"
"1158",9115,"5CV0,11CW0,3CX0"
"1159",30452,"5CV0,11CW1"
"1160",20837,"5CV0,11CW1"
"1161",20689,"5CV0,11CW0,3CX1,1AC1"
"1162",9719,"5CV1,7W1,2L1"
"1163",16381,"5CV1,7A0,1BK0"
"1164",1011,"5CV0,11CW0,3CX0"
"1165",8289,"5CV0,11CW0,3CX0"
"1166",31654,"5CV1,7X1,2A1"
"1167",7460,"5CV0,11CW0,3CX0"
"1168",5765,"5CV1,7W1,2A1"
"1169",721,"5CV0,11CW0,3CX0"
"1170",28535,"5CV1,7W1,2E0"
"1171",19426,"5CV1,7A0,1BK0"
"1172",22970,"5CV1,7W1,2H1"
"1173",25813,"5CV0,11CW0,3CX0"
"1174",24460,"5CV1,7A0,1BK0"
"1175",21661,"5CV0,11CW0,3CX0"
"1176",21595,"5CV0,11CW0,3CX0"
"1177",29973,"5CV0,11CW0,3CX0"
"1178",17551,"5CV0,11CW0,3CX0"
"1179",30763,"5CV0,11CW0,3CX0"
"1180",20168,"5CV0,11CW0,3CX0"
"1181",17710,"5CV1,7W1,2A1"
"1182",17796,"5CV0,11CW0,3CX0"
"1183",28259,"5CV0,11CW0,3CX1,1AC0"
"1184",22822,"5CV1,7W1,2A1"
"1185",4036,"5CV1,7W1,2L1"
"1186",11921,"5CV1,7W1,2H1"
"1187",14315,"5CV1,7O1,2A1"
"1188",3285,"5CV1,7J0,1BK0"
"1189",7121,"5CV1,7W1,2L1"
"1190",15435,"5CV0,11CW0,3CX0"
"1191",3956,"5CV0,11CW0,3CX0"
"1192",26239,"5CV0,11CW0,3CX0"
"1193",9019,"5CV0,11CW0,3CX1,1AC1"
"1194",17201,"5CV1,7D1,2A1"
"1195",7026,"5CV0,11CW0,3CX0"
"1196",7760,"5CV0,11CW0,3CX0"
"1197",8725,"5CV0,11CW0,3CX0"
"1198",17119,"5CV0,11CW0,3CX0"
"1199",16837,"5CV0,11CW0,3CX0"
"1200",5465,"5CV0,11CW0,3CX0"
"1201",25,"5CV1,7J0,1BK1"
"1202",24289,"4K0,7T0,3CY0"
"1203",16003,"4M1,8A0"
"1204",26033,"4M1,8C1,7G0"
"1205",5096,"4F0,7J0,3CY0"
"1206",27455,"4K0,7U0,3CY0"
"1207",28925,"4M1,8C1,7J1,1BO1"
"1208",31482,"4G1,8C1,7A1,1BO1"
"1209",30854,"4E0,7T0,3CY0"
"1210",16417,"4K0,7H1,1AI1"
"1211",15238,"4F0,7O0,3CY0"
"1212",16120,"4F0,7G0,3CY0"
"1213",16150,"4C0,7H1,1AI0"
"1214",31398,"4K0,7T0,3CY0"
"1215",8262,"4K0,7O0,3CY0"
"1216",28859,"4D0,7U0,3CY0"
"1217",17319,"4U1,8C1,7W1,1BO1"
"1218",11514,"4M1,8C1,7W1,1BO1"
"1219",11525,"4M1,8A0"
"1220",19717,"4M1,8C1,7O1,1BO1"
"1221",28863,"4F0,7J0,3CY1,3CZ1"
"1222",29955,"4O1,8C1,7A1,1BO1"
"1223",24915,"4F0,7G0,3CY0"
"1224",9629,"4K0,7G0,3CY0"
"1225",17832,"4H0,7G0,3CY0"
"1226",14499,"4L0,7T0,3CY0"
"1227",17373,"4F0,7T0,3CY0"
"1228",5663,"4L0,7A0,3CY0"
"1229",1784,"4M1,8C1,7A1,1BO1"
"1230",25000,"4M1,8D0"
"1231",11375,"4D0,7G0,3CY0"
"1232",14434,"4G1,8C1,7H1,1BO0,1DE0"
"1233",16694,"4K0,7J0,3CY0"
"1234",20924,"4K0,7L1,1AI1"
"1235",17915,"4G1,8C1,7X1,1BO0,1DE1"
"1236",4539,"4K0,7O0,3CY0"
"1237",13004,"4K0,7J0,3CY0"
"1238",28357,"4K0,7T0,3CY0"
"1239",15093,"4F0,7J0,3CY1,3CZ1"
"1240",30726,"4K0,7K0,3CY0"
"1241",23098,"4K0,7T0,3CY0"
"1242",23132,"4M1,8C1,7O1,1BO1"
"1243",17801,"4K0,7L1,1AI0"
"1244",24363,"4M1,8C1,7A1,1BO0,1DE0"
"1245",24765,"4K0,7W0,3CY0"
"1246",7389,"4F0,7J0,3CY0"
"1247",6977,"4H0,7X0,3CY0"
"1248",4405,"4F0,7T0,3CY1,3CZ0"
"1249",4075,"4K0,7J0,3CY0"
"1250",11462,"4F0,7T0,3CY1,3CZ1"
"1251",26,"4M1,8J0"
"1252",11888,"6C0,1DF0,7J0"
"1253",4092,"6C0,1DF0,7T0"
"1254",4533,"6C0,1DF0,7L0"
"1255",12056,"6C0,1DF0,7J0"
"1256",31428,"6A0,1DF0,7G1,1BZ0"
"1257",6403,"6A0,1DF0,7W0"
"1258",18172,"6D0,1DF0,7L0"
"1259",22945,"6E1,4G0,8C0,7L0"
"1260",28258,"6A0,1DF0,7W0"
"1261",17626,"6E1,4K0,8C0,7U0"
"1262",5884,"6A0,1DF0,7T0"
"1263",1566,"6A0,1DF0,7G1,1BZ1,1BW1"
"1264",6628,"6E1,4K0,8C0,7T1,1DG0"
"1265",14009,"6E1,4M1"
"1266",11007,"6C0,1DF0,7G1,1BZ0"
"1267",14544,"6C0,1DF0,7T0"
"1268",29137,"6E1,4F0,8C0,7A0"
"1269",26232,"6A0,1DF0,7X0"
"1270",27116,"6A0,1DF0,7K0"
"1271",22012,"6E1,4W0,8C0,7W0"
"1272",20912,"6E1,4K0,8C0,7T1,1DG1"
"1273",25022,"6A0,1DF0,7T0"
"1274",2115,"6A0,1DF0,7A0"
"1275",3935,"6C0,1DF0,7W0"
"1276",14564,"6E1,4H0,8C0,7O0"
"1277",22288,"6A0,1DF0,7A0"
"1278",7378,"6C0,1DF0,7G1,1BZ1,1BW0"
"1279",30683,"6E1,4K0,8C0,7O0"
"1280",24437,"6E1,4M1"
"1281",7085,"6E1,4O1"
"1282",8861,"6C0,1DF0,7T0"
"1283",24313,"6A0,1DF0,7G1,1BZ0"
"1284",12299,"6E1,4K0,8C0,7H0"
"1285",6740,"6A0,1DF0,7A0"
"1286",19850,"6A0,1DF1"
"1287",17907,"6C0,1DF0,7H0"
"1288",5304,"6A0,1DF0,7G1,1BZ0"
"1289",29390,"6C0,1DF0,7J0"
"1290",31427,"6E1,4F0,8C0,7D0"
"1291",17430,"6E1,4M1"
"1292",1133,"6A0,1DF0,7G1,1BZ0"
"1293",3123,"6E1,4K0,8D1"
"1294",21060,"6C0,1DF0,7U0"
"1295",13658,"6A0,1DF0,7A0"
"1296",11191,"6A0,1DF0,7J0"
"1297",16946,"6E1,4G0,8D1"
"1298",13422,"6C0,1DF0,7H0"
"1299",9108,"6E1,4K0,8C0,7T1,1DG0"
"1300",29811,"6A0,1DF0,7L0"
"1301",27,"6A0,1DF0,7T0"
"1302",21697,"11DH0,8C1,7J0,12DI0"
"1303",12036,"11DH0,8C1,7D0,12DI0"
"1304",5281,"11DH0,8C1,7K0,12DI0"
"1305",10934,"11DH0,8J0,2E0"
"1306",19308,"11DH0,8T0,2A0"
"1307",27388,"11DH0,8J0,2A0"
"1308",4056,"11DH1"
"1309",24554,"11DH0,8J0,2A0"
"1310",14958,"11DH0,8T0,2A0"
"1311",9637,"11DH0,8C1,7H0,12DI0"
"1312",7910,"11DH0,8T0,2A0"
"1313",6020,"11DH0,8C1,7O0,12DI0"
"1314",336,"11DH0,8E0,2A0"
"1315",9762,"11DH1"
"1316",3761,"11DH1"
"1317",18801,"11DH0,8T0,2A0"
"1318",15898,"11DH0,8J0,2A0"
"1319",117,"11DH0,8C1,7O0,12DI0"
"1320",7554,"11DH1"
"1321",23272,"11DH0,8T0,2A0"
"1322",29415,"11DH0,8A0,2J0"
"1323",6868,"11DH0,8E0,2A0"
"1324",732,"11DH0,8J0,2A0"
"1325",30122,"11DH0,8A0,2A0"
"1326",20981,"11DH0,8C1,7A1"
"1327",9588,"11DH0,8J0,2A0"
"1328",9586,"11DH0,8A0,2A0"
"1329",29014,"11DH0,8J0,2A0"
"1330",17560,"11DH0,8A0,2A0"
"1331",30648,"11DH0,8T0,2A0"
"1332",16225,"11DH0,8J0,2L0"
"1333",23012,"11DH0,8J0,2D1"
"1334",19375,"11DH0,8T0,2A0"
"1335",1394,"11DH0,8A0,2J0"
"1336",14568,"11DH0,8J0,2H0"
"1337",17313,"11DH0,8T0,2A0"
"1338",24860,"11DH0,8C1,7O0,12DI1"
"1339",19507,"11DH0,8C1,7W1"
"1340",1500,"11DH0,8J0,2A0"
"1341",23419,"11DH0,8D0,2A0"
"1342",27135,"11DH0,8A0,2H0"
"1343",16008,"11DH0,8J0,2H0"
"1344",18976,"11DH0,8C1,7D0,12DI0"
"1345",11413,"11DH0,8J0,2A0"
"1346",22955,"11DH0,8J0,2A0"
"1347",32012,"11DH0,8C1,7O0,12DI0"
"1348",24434,"11DH0,8T0,2J0"
"1349",26861,"11DH0,8C1,7L1"
"1350",28848,"11DH0,8J0,2A0"
"1351",28,"11DH0,8T0,2A0"
"1352",21919,"4F0,3DJ1,3DK1,3DL0"
"1353",21640,"4G0,3DJ1,3DK1,3DL0"
"1354",3359,"4K0,3DJ1,3DK1,3DL1,3DM0"
"1355",13436,"4K0,3DJ1,3DK0,3DN0"
"1356",800,"4M1,1Z1"
"1357",3699,"4F0,3DJ1,3DK0,3DN1,4F1"
"1358",10542,"4F0,3DJ1,3DK1,3DL0"
"1359",11557,"4K0,3DJ1,3DK1,3DL1,3DM1"
"1360",30591,"4H1,1Z1"
"1361",12496,"4F0,3DJ1,3DK0,3DN0"
"1362",1007,"4K0,3DJ1,3DK1,3DL0"
"1363",27628,"4F0,3DJ1,3DK1,3DL0"
"1364",31590,"4K0,3DJ1,3DK1,3DL1,3DM1"
"1365",15637,"4F0,3DJ1,3DK0,3DN1,4F1"
"1366",9991,"4E0,3DJ1,3DK1,3DL0"
"1367",25221,"4K0,3DJ1,3DK1,3DL0"
"1368",13358,"4F0,3DJ0"
"1369",8657,"4M1,1Z1"
"1370",11019,"4G0,3DJ1,3DK1,3DL0"
"1371",26767,"4O0,3DJ1,3DK0,3DN0"
"1372",3387,"4K0,3DJ1,3DK1,3DL0"
"1373",23589,"4K0,3DJ1,3DK0,3DN0"
"1374",10510,"4K0,3DJ1,3DK1,3DL1,3DM1"
"1375",27455,"4K0,3DJ1,3DK1,3DL0"
"1376",27345,"4M1,1Z0"
"1377",11029,"4F0,3DJ1,3DK0,3DN0"
"1378",12760,"4O0,3DJ1,3DK1,3DL1,3DM1"
"1379",28178,"4F0,3DJ1,3DK1,3DL0"
"1380",10953,"4O0,3DJ1,3DK0,3DN1,4O0"
"1381",22468,"4M1,1Z1"
"1382",13576,"4F0,3DJ1,3DK1,3DL0"
"1383",3560,"4M1,1Z1"
"1384",29286,"4M1,1Z1"
"1385",29485,"4O0,3DJ1,3DK0,3DN0"
"1386",31392,"4F0,3DJ1,3DK0,3DN1,4F1"
"1387",28465,"4K0,3DJ1,3DK1,3DL0"
"1388",14491,"4F0,3DJ1,3DK1,3DL0"
"1389",7100,"4U1,1Z0"
"1390",29410,"4H1,1Z1"
"1391",16384,"4F0,3DJ1,3DK1,3DL0"
"1392",32057,"4E0,3DJ1,3DK0,3DN0"
"1393",7147,"4F0,3DJ1,3DK1,3DL0"
"1394",4516,"4K0,3DJ1,3DK1,3DL0"
"1395",15113,"4K0,3DJ1,3DK0,3DN0"
"1396",5490,"4F0,3DJ1,3DK1,3DL1,3DM1"
"1397",13141,"4G0,3DJ1,3DK1,3DL0"
"1398",18599,"4U1,1Z1"
"1399",3252,"4F0,3DJ1,3DK0,3DN0"
"1400",11650,"4F0,3DJ1,3DK0,3DN0"
"1401",29,"4K0,3DJ1,3DK1,3DL0"
"1402",9789,"8C1,2L0,1CR0"
"1403",18502,"8J0"
"1404",28509,"8J0"
"1405",29774,"8C1,2A1,7X1"
"1406",29282,"8T0"
"1407",27310,"8J0"
"1408",29183,"8C1,2A1,7O1"
"1409",16032,"8A0"
"1410",3975,"8J0"
"1411",6774,"8A0"
"1412",27058,"8C1,2L0,1CR0"
"1413",3038,"8T0"
"1414",28026,"8E0"
"1415",3356,"8J0"
"1416",15014,"8T0"
"1417",25148,"8C1,2A1,7W1"
"1418",12367,"8T0"
"1419",8784,"8C1,2A1,7U0"
